file,asset_id,serial,vendor,product,version,device_class,cdx_type,purdue_level,base_platform,sector,network_exposure,lifecycle,tlp,safety_sil,protocols,component_count,vulnerable_component_count
ICS-0079_advantech_ecu-1251-edge-gateway-ecu-1251_SBOM.json,ICS-0079,urn:uuid:e566e919-652e-5e31-b2bf-7ed589c9bbb5,"Advantech Co., Ltd.",ECU-1251 Edge Gateway ECU-1251,4.6.14,protocol-gateway,firmware,3.5,linux,pharmaceutical,control-network,decommission,GREEN,,modbus-tcp;mqtt;opc-ua;dnp3,17,5
ICS-0080_phoenix_fl-mguard-security-appliance-rs4000_SBOM.json,ICS-0080,urn:uuid:ccc0494e-41bb-5d43-9334-ebf4beb14edb,Phoenix Contact,FL MGUARD Security Appliance RS4000,3.12.20,industrial-firewall,firmware,3.5,linux,pulp-and-paper,isolated-cell,post-build,AMBER+STRICT,,ipsec;modbus-tcp-dpi;opc-ua,16,6
ICS-0081_belden_eagle40-industrial-firewall-eagle40-4d_SBOM.json,ICS-0081,urn:uuid:3eb66728-7708-5314-a7a0-d2bd08da3505,Belden / Hirschmann,EAGLE40 Industrial Firewall EAGLE40-4D,4.20.18,industrial-firewall,firmware,3.5,linux,manufacturing-discrete,isolated-cell,build,GREEN,,modbus-tcp-dpi;iec-61850-dpi;ipsec,13,7
ICS-0082_belden_rsp-managed-switch-rsp35_SBOM.json,ICS-0082,urn:uuid:0de89712-8bd6-5a35-8ae0-66c7364ccfa4,Belden / Hirschmann,RSP Managed Switch RSP35,4.17.18,industrial-switch,firmware,2,linux,automotive,remote-accessible,design,GREEN,,prp;hsr;iec-61850-mms;snmp,17,6
ICS-0083_westermo_lynx-dss-managed-switch-lynx-3510_SBOM.json,ICS-0083,urn:uuid:c9272a72-6e11-5a24-87c7-8178d2dee03e,Westermo Network Technologies,Lynx DSS Managed Switch Lynx-3510,6.4.25,industrial-switch,firmware,2,linux,oil-and-gas-midstream,remote-accessible,build,CLEAR,,snmp;prp;modbus-tcp,17,7
ICS-0084_moxa_eds-managed-ethernet-switch-eds-4012_SBOM.json,ICS-0084,urn:uuid:fbc301b0-51eb-5f34-93b7-95ce6d655746,Moxa Inc.,EDS Managed Ethernet Switch EDS-4012,3.1.40,industrial-switch,firmware,2,linux,power-generation,dmz-routable,build,RED,,snmp;prp;modbus-tcp,13,5
ICS-0085_siemens_scalance-x-industrial-switch-xc216-4c_SBOM.json,ICS-0085,urn:uuid:718a00c0-db44-532e-89ca-5460198e4f9c,Siemens AG,SCALANCE X Industrial Switch XC216-4C,2.24.11,industrial-switch,firmware,2,linux,food-and-beverage,isolated-cell,post-build,AMBER,,profinet;snmp;prp,14,4
ICS-0086_siemens_ruggedcom-rx1500-router-rx1500_SBOM.json,ICS-0086,urn:uuid:f10a0064-c551-5ffd-b8c8-c35a07ee09ca,Siemens AG,RUGGEDCOM RX1500 Router RX1500,8.23.1,industrial-router,firmware,3.5,linux,chemical,dmz-routable,build,CLEAR,,snmp;ipsec;iec-61850-mms,20,8
ICS-0087_abb_acs880-industrial-drive-acs880-01_SBOM.json,ICS-0087,urn:uuid:cd470825-bc15-5713-b24c-7093a67b1e33,ABB Ltd,ACS880 Industrial Drive ACS880-01,8.20.13,vfd-drive,firmware,1,proprietary-rtos,pulp-and-paper,dmz-routable,design,AMBER+STRICT,,profinet;ethernet-ip;modbus-tcp;ethercat,16,4
ICS-0088_siemens_sinamics-s120-drive-cu320-2-pn_SBOM.json,ICS-0088,urn:uuid:edbe8b06-1fb2-5464-8564-e845d0c9394d,Siemens AG,SINAMICS S120 Drive CU320-2 PN,9.20.38,vfd-drive,firmware,1,proprietary-rtos,transportation-metro,control-network,operations,AMBER+STRICT,,profinet;profisafe;ethernet-ip,15,6
ICS-0089_danfoss_vlt-automationdrive-fc-302_SBOM.json,ICS-0089,urn:uuid:b9fb1789-8690-58da-8b7d-66fb006bcae3,Danfoss A/S,VLT AutomationDrive FC-302,3.23.20,vfd-drive,firmware,1,proprietary-rtos,pharmaceutical,control-network,operations,RED,,profinet;modbus-tcp;ethernet-ip,13,3
ICS-0090_rockwell_powerflex-755-drive-755_SBOM.json,ICS-0090,urn:uuid:f5072cbb-001d-578f-9c86-943999125bdd,Rockwell Automation,PowerFlex 755 Drive 755,8.5.7,vfd-drive,firmware,1,proprietary-rtos,petrochemical,control-network,operations,GREEN,,ethernet-ip;cip;devicenet,15,7
ICS-0091_bosch-rexroth_indradrive-controller-hcs01_SBOM.json,ICS-0091,urn:uuid:9f95985b-e7f4-5da4-ad35-c0af44340650,Bosch Rexroth AG,IndraDrive Controller HCS01,4.18.39,motion-controller,firmware,1,proprietary-rtos,district-heating,isolated-cell,build,RED,,sercos-iii;profinet;ethercat;ethernet-ip,20,7
ICS-0092_bosch-rexroth_indramotion-mlc-xm22_SBOM.json,ICS-0092,urn:uuid:6d4108d6-1abd-594b-966c-8e2e4da54f18,Bosch Rexroth AG,IndraMotion MLC XM22,8.15.31,motion-controller,firmware,1,linux,power-generation,dmz-routable,build,CLEAR,,sercos-iii;opc-ua;profinet,20,6
ICS-0093_fuji_frenic-ace-inverter-frn0006e2s_SBOM.json,ICS-0093,urn:uuid:5f560c06-9239-5f49-b040-2be472d49b1e,Fuji Electric,FRENIC-Ace Inverter FRN0006E2S,5.16.34,vfd-drive,firmware,1,proprietary-rtos,food-and-beverage,dmz-routable,design,CLEAR,,modbus-tcp;profinet,17,8
ICS-0094_mitsubishi_melfa-robot-controller-cr800-d_SBOM.json,ICS-0094,urn:uuid:e17bac3d-1fd8-53b6-86a6-1dbcff35fd9c,Mitsubishi Electric,MELFA Robot Controller CR800-D,2.23.6,robot-controller,firmware,1,proprietary-rtos,transportation-rail,dmz-routable,post-build,RED,PLd (ISO 13849),cc-link-ie;ethernet-ip;melsoft,17,8
ICS-0095_abb_irc5-robot-controller-irc5-compact_SBOM.json,ICS-0095,urn:uuid:d6b4026c-6b8f-5283-a74f-e0a95ec65ee5,ABB Ltd,IRC5 Robot Controller IRC5 Compact,5.23.19,robot-controller,firmware,1,vxworks,food-and-beverage,dmz-routable,decommission,AMBER+STRICT,SIL2,profinet;ethernet-ip;devicenet,16,6
ICS-0096_keyence_cnc-motion-unit-mc-1_SBOM.json,ICS-0096,urn:uuid:540d5100-a705-5341-8571-8fae7fba6f63,KEYENCE Corporation,CNC Motion Unit MC-1,2.9.0,cnc-controller,firmware,1,proprietary-rtos,petrochemical,control-network,decommission,AMBER,,ethernet-ip;modbus-tcp,14,6
ICS-0097_mitsubishi_m800-cnc-controller-m830w_SBOM.json,ICS-0097,urn:uuid:ac368c4a-010e-5790-b43f-83f4047011b4,Mitsubishi Electric,M800 CNC Controller M830W,3.22.26,cnc-controller,firmware,1,proprietary-rtos,food-and-beverage,control-network,post-build,GREEN,,cc-link-ie;melsoft;ethernet-ip,14,3
ICS-0098_emerson_rosemount-3051s-transmitter-3051s_SBOM.json,ICS-0098,urn:uuid:e8ebc770-ba92-5ca9-a6ed-d578fce8b2c4,Emerson Electric,Rosemount 3051S Transmitter 3051S,2.15.17,field-transmitter,firmware,0,bare-metal,port-and-logistics,dmz-routable,decommission,CLEAR,,hart;hart-ip;foundation-fieldbus,11,4
ICS-0099_yokogawa_eja-e-series-transmitter-eja110e_SBOM.json,ICS-0099,urn:uuid:eb6028fd-da1f-5a9b-a884-9f2311841e5c,Yokogawa Electric,EJA-E Series Transmitter EJA110E,7.11.12,field-transmitter,firmware,0,bare-metal,oil-and-gas-upstream,remote-accessible,operations,AMBER,,hart;foundation-fieldbus;profibus-pa,9,2
ICS-0100_honeywell_smartline-st800-transmitter-st800_SBOM.json,ICS-0100,urn:uuid:59507dd8-8274-51e3-8d34-5d61f023504d,Honeywell International,SmartLine ST800 Transmitter ST800,3.14.23,field-transmitter,firmware,0,bare-metal,food-and-beverage,control-network,post-build,CLEAR,,hart;foundation-fieldbus,9,3
ICS-0101_abb_merging-unit-sam600-sam600-io_SBOM.json,ICS-0101,urn:uuid:345f7863-d444-5026-bb8f-998ca06a9327,ABB Ltd,Merging Unit SAM600 SAM600-IO,6.13.7,merging-unit,firmware,0,proprietary-rtos,power-distribution,dmz-routable,post-build,RED,,iec-61850-sv;iec-61850-goose;ptp-1588,14,7
ICS-0102_schneider_powerlogic-ion9000-meter-ion9000_SBOM.json,ICS-0102,urn:uuid:5514bf3b-2df4-5ef6-98e7-76b6e7a1900d,Schneider Electric,PowerLogic ION9000 Meter ION9000,6.23.27,power-meter,firmware,1,linux,power-generation,isolated-cell,decommission,AMBER+STRICT,,modbus-tcp;dnp3;iec-61850-mms,14,2
ICS-0103_ge_epm-9900-power-meter-epm9900_SBOM.json,ICS-0103,urn:uuid:b6f65df3-ae9e-5fc4-990a-8aeccc4a8455,GE Vernova,EPM 9900 Power Meter EPM9900,7.18.37,power-meter,firmware,1,proprietary-rtos,water-treatment,remote-accessible,post-build,GREEN,,modbus-tcp;dnp3;iec-61850-mms,16,3
ICS-0104_ptc_kepserverex-connectivity-platform-6-11_SBOM.json,ICS-0104,urn:uuid:f9a7e764-9db2-5732-9a69-a3cdb4fa2df4,PTC Inc.,KEPServerEX Connectivity Platform 6.11,4.16.28,opc-server,application,3,windows,transportation-rail,remote-accessible,operations,CLEAR,,opc-ua;opc-da;modbus-tcp;ethernet-ip;s7comm,19,4
ICS-0105_softing_datafeed-opc-suite-v5-20_SBOM.json,ICS-0105,urn:uuid:999ff6b8-5925-5f88-bbf0-5a1c0a48ab37,Softing Industrial Automation,dataFEED OPC Suite V5.20,8.24.11,opc-server,application,3,windows,port-and-logistics,isolated-cell,post-build,CLEAR,,opc-ua;opc-da;mqtt;s7comm,17,5
ICS-0106_aveva_aveva-opc-ua-server-2020_SBOM.json,ICS-0106,urn:uuid:7ab70c90-b4ee-5aab-83be-c80d463e9018,AVEVA Group plc,AVEVA OPC UA Server 2020,7.2.12,opc-server,application,3,windows,steel-and-metals,isolated-cell,operations,CLEAR,,opc-ua;opc-da,17,4
ICS-0107_honeywell_excel-web-ii-bacnet-controller-xl1000c50_SBOM.json,ICS-0107,urn:uuid:4403b25f-c625-534a-b28e-e07854a1daff,Honeywell International,Excel Web II BACnet Controller XL1000C50,2.21.26,bas-controller,firmware,1,linux,oil-and-gas-midstream,dmz-routable,decommission,AMBER+STRICT,,bacnet-ip;modbus-tcp;lonworks,18,7
ICS-0108_siemens_desigo-pxc-automation-station-pxc100-e-d_SBOM.json,ICS-0108,urn:uuid:56804db8-fa4d-5aab-b79b-04cd79d07f5f,Siemens AG,Desigo PXC Automation Station PXC100-E.D,6.1.26,bas-controller,firmware,1,proprietary-rtos,pulp-and-paper,control-network,decommission,AMBER,,bacnet-ip;modbus-tcp;knx,12,5
ICS-0109_schneider_smartx-as-p-controller-as-p_SBOM.json,ICS-0109,urn:uuid:ba237fd2-db6f-5cfe-b0c7-329b0bdbf9c1,Schneider Electric,SmartX AS-P Controller AS-P,5.11.36,bas-controller,firmware,1,linux,building-automation,isolated-cell,operations,AMBER+STRICT,,bacnet-ip;modbus-tcp;lonworks,17,9
ICS-0110_delta_ez-building-controller-ezns-1000_SBOM.json,ICS-0110,urn:uuid:b417d2e3-449b-598f-b6c4-c45ef210d93a,Delta Electronics,eZ Building Controller eZNS-1000,8.23.36,bas-controller,firmware,1,linux,water-treatment,control-network,design,CLEAR,,bacnet-ip;modbus-tcp,16,7
ICS-0111_phoenix_radioline-wireless-gateway-rad-2400_SBOM.json,ICS-0111,urn:uuid:b8ab363d-4683-5479-a74e-d24e2a0df1fa,Phoenix Contact,Radioline Wireless Gateway RAD-2400,5.18.1,wireless-gateway,firmware,1,freertos,port-and-logistics,dmz-routable,decommission,RED,,modbus-tcp;trusted-wireless,13,4
ICS-0112_moxa_awk-industrial-wireless-ap-awk-3131a_SBOM.json,ICS-0112,urn:uuid:5f9cd1d9-ba22-57dd-bb71-119f68a89bda,Moxa Inc.,AWK Industrial Wireless AP AWK-3131A,7.14.34,wireless-gateway,firmware,2,linux,port-and-logistics,control-network,decommission,AMBER,,snmp;modbus-tcp;wpa2,17,7
ICS-0113_emerson_wireless-1420-gateway-1420_SBOM.json,ICS-0113,urn:uuid:56acf13f-e977-5a94-bf9f-f43b1f0f512e,Emerson Electric,Wireless 1420 Gateway 1420,8.11.7,wireless-gateway,firmware,1,linux,pulp-and-paper,control-network,operations,GREEN,,wirelesshart;modbus-tcp;opc-ua,15,6
ICS-0114_siemens_simatic-s7-1500-cpu-1513-1-pn_SBOM.json,ICS-0114,urn:uuid:7fa9d946-0287-560b-9d52-2c670e975398,Siemens AG,SIMATIC S7-1500 CPU 1513-1 PN,1.5.22,plc,firmware,1,proprietary-rtos,food-and-beverage,remote-accessible,design,AMBER+STRICT,,profinet;s7comm-plus;opc-ua;modbus-tcp,17,3
ICS-0115_siemens_simatic-s7-1200-cpu-1214c_SBOM.json,ICS-0115,urn:uuid:0bd4b7a5-0908-5f7b-9a34-b5d5db52ae55,Siemens AG,SIMATIC S7-1200 CPU 1214C,6.4.12,plc,firmware,1,proprietary-rtos,semiconductor-fab,isolated-cell,operations,RED,SIL2,profinet;s7comm-plus;modbus-tcp,14,4
ICS-0116_siemens_simatic-s7-400-cpu-416-3_SBOM.json,ICS-0116,urn:uuid:b10476ba-53e1-5e3b-86d2-2c3688f7421b,Siemens AG,SIMATIC S7-400 CPU 416-3,5.2.22,plc,firmware,1,proprietary-rtos,power-transmission,dmz-routable,design,GREEN,SIL2,profibus;s7comm;industrial-ethernet,17,5
ICS-0117_rockwell_controllogix-controller-1756-l73_SBOM.json,ICS-0117,urn:uuid:836cd7b0-381a-56d0-9824-995a87eb0f8d,Rockwell Automation,ControlLogix Controller 1756-L73,3.9.11,plc,firmware,1,vxworks,transportation-rail,remote-accessible,post-build,AMBER,,ethernet-ip;cip;devicenet,12,4
ICS-0118_rockwell_compactlogix-controller-5069-l320er_SBOM.json,ICS-0118,urn:uuid:a3acefb5-915f-58da-96e9-3e7521355118,Rockwell Automation,CompactLogix Controller 5069-L320ER,2.9.25,plc,firmware,1,vxworks,wastewater,isolated-cell,design,AMBER,PLd (ISO 13849),ethernet-ip;cip;modbus-tcp,16,7
ICS-0119_rockwell_micrologix-controller-1100-c_SBOM.json,ICS-0119,urn:uuid:6075fde7-c259-5272-85de-28d4dd19b5cf,Rockwell Automation,MicroLogix Controller 1100-C,6.0.15,plc,firmware,1,proprietary-rtos,oil-and-gas-midstream,isolated-cell,decommission,AMBER,,ethernet-ip;df1,14,3
ICS-0120_schneider_modicon-m340-controller-bmxp341000_SBOM.json,ICS-0120,urn:uuid:3043a7a7-8a1c-557f-be10-090f115e318b,Schneider Electric,Modicon M340 Controller BMXP341000,7.18.22,plc,firmware,1,vxworks,petrochemical,isolated-cell,decommission,CLEAR,,modbus-tcp;ethernet-ip;canopen,15,6
ICS-0121_schneider_modicon-m580-epac-bmep584040_SBOM.json,ICS-0121,urn:uuid:ed51ccca-67e0-5117-ab9a-c7be70e42290,Schneider Electric,Modicon M580 ePAC BMEP584040,8.2.11,plc,firmware,1,linux,power-distribution,remote-accessible,operations,AMBER,,modbus-tcp;ethernet-ip;opc-ua;dnp3,21,8
ICS-0122_mitsubishi_melsec-iq-r-cpu-r08cpu_SBOM.json,ICS-0122,urn:uuid:ce247fba-3d55-57d1-bc35-0eb9e1dd4138,Mitsubishi Electric,MELSEC iQ-R CPU R08CPU,1.9.15,plc,firmware,1,proprietary-rtos,building-automation,remote-accessible,build,RED,SIL2,cc-link-ie;melsoft;modbus-tcp;slmp,19,5
ICS-0123_mitsubishi_melsec-q-series-cpu-q06ude_SBOM.json,ICS-0123,urn:uuid:d2c9d15f-e63d-5a9b-a316-779d2fd3a940,Mitsubishi Electric,MELSEC-Q Series CPU Q06UDE,7.22.14,plc,firmware,1,proprietary-rtos,manufacturing-process,isolated-cell,design,AMBER,PLd (ISO 13849),cc-link;melsoft;modbus-tcp,16,5
ICS-0124_omron_sysmac-nj-machine-controller-nj301-1200_SBOM.json,ICS-0124,urn:uuid:5792a524-c550-50e2-8b6c-3dffff9f6ff6,OMRON Corporation,SYSMAC NJ Machine Controller NJ301-1200,7.24.4,plc,firmware,1,proprietary-rtos,food-and-beverage,dmz-routable,operations,CLEAR,SIL2,ethercat;ethernet-ip;opc-ua,17,3
ICS-0125_omron_sysmac-cj2-plc-cj2h-cpu64_SBOM.json,ICS-0125,urn:uuid:2fa17609-586d-531a-adf5-de42de5974f3,OMRON Corporation,SYSMAC CJ2 PLC CJ2H-CPU64,1.5.33,plc,firmware,1,proprietary-rtos,district-heating,remote-accessible,build,AMBER+STRICT,PLd (ISO 13849),fins;ethernet-ip;modbus-tcp,17,4
ICS-0126_beckhoff_twincat-runtime-controller-cx8190_SBOM.json,ICS-0126,urn:uuid:8b7e831e-cf87-57fd-9133-484f99e3b812,Beckhoff Automation,TwinCAT Runtime Controller CX8190,5.22.27,plc,application,1,windows,chemical,dmz-routable,design,CLEAR,,ethercat;opc-ua;modbus-tcp;profinet,17,5
ICS-0127_wago_pfc200-controller-750-8206_SBOM.json,ICS-0127,urn:uuid:6b337a4b-072a-50fc-9018-772e997367cb,WAGO GmbH,PFC200 Controller 750-8206,7.2.25,plc,firmware,1,linux,oil-and-gas-midstream,dmz-routable,operations,AMBER,,modbus-tcp;profinet;canopen;mqtt;opc-ua,21,7
ICS-0128_phoenix_axc-f-2152-controller-axc-f-3152_SBOM.json,ICS-0128,urn:uuid:f1a2e77e-a616-5980-afd0-b7a8cb6ae6c5,Phoenix Contact,AXC F 2152 Controller AXC-F-3152,4.3.24,plc,firmware,1,linux,power-transmission,isolated-cell,design,GREEN,,profinet;opc-ua;modbus-tcp;mqtt,17,7
ICS-0129_br_x20-controller-x20cp3586_SBOM.json,ICS-0129,urn:uuid:c3988512-a279-5f85-96a2-218a4bac7401,B&R Industrial Automation,X20 Controller X20CP3586,4.19.39,plc,firmware,1,proprietary-rtos,automotive,control-network,operations,CLEAR,PLd (ISO 13849),powerlink;opc-ua;modbus-tcp,17,5
ICS-0130_ls-electric_xgt-plc-cpu-xgi-cpuu_SBOM.json,ICS-0130,urn:uuid:8cb7b8e2-fa0d-5259-a26a-ec7555ff5f9c,LS ELECTRIC,XGT PLC CPU XGI-CPUU,9.7.6,plc,firmware,1,proprietary-rtos,automotive,dmz-routable,post-build,AMBER,,modbus-tcp;rapienet;ethernet-ip,16,4
ICS-0131_delta_as-series-plc-as332t-a_SBOM.json,ICS-0131,urn:uuid:35c138c5-bd89-5d19-9056-fc8b80f0afa5,Delta Electronics,AS Series PLC AS332T-A,5.8.37,plc,firmware,1,proprietary-rtos,transportation-rail,control-network,decommission,GREEN,,modbus-tcp;ethernet-ip;canopen,14,5
ICS-0132_unitronics_unistream-plc-usp-104-b10_SBOM.json,ICS-0132,urn:uuid:1e101280-d8b0-5959-b8ac-da50d6e48ed4,Unitronics,UniStream PLC USP-104-B10,3.5.36,plc,firmware,1,linux,pharmaceutical,control-network,build,AMBER+STRICT,,modbus-tcp;canopen;mqtt,17,6
ICS-0133_idec_microsmart-fc6a-plc-fc6a-d32k3_SBOM.json,ICS-0133,urn:uuid:a7dd5c87-876a-5f4b-8405-461750a638b1,IDEC Corporation,MicroSmart FC6A PLC FC6A-D32K3,9.5.31,plc,firmware,1,proprietary-rtos,chemical,control-network,decommission,GREEN,,modbus-tcp;bacnet-ip,14,3
ICS-0134_panasonic_fp7-series-plc-afp7cps31_SBOM.json,ICS-0134,urn:uuid:6a339524-e327-51a2-96d7-0280f5d371cd,"Panasonic Industry Co., Ltd.",FP7 Series PLC AFP7CPS31,1.7.27,plc,firmware,1,proprietary-rtos,oil-and-gas-midstream,control-network,post-build,GREEN,PLd (ISO 13849),modbus-tcp;mewtocol,14,3
ICS-0135_keyence_kv-8000-plc-kv-7500_SBOM.json,ICS-0135,urn:uuid:023a2532-e37c-58e3-8d78-3b99e96347b5,KEYENCE Corporation,KV-8000 PLC KV-7500,2.23.2,plc,firmware,1,proprietary-rtos,pharmaceutical,dmz-routable,design,AMBER,,ethernet-ip;modbus-tcp;kv-protocol,15,8
ICS-0136_fuji_micrex-sx-plc-np1pm-256e_SBOM.json,ICS-0136,urn:uuid:df0aac21-7eea-5a63-9f55-3251f68cf68d,Fuji Electric,MICREX-SX PLC NP1PM-256E,6.2.40,plc,firmware,1,proprietary-rtos,steel-and-metals,dmz-routable,build,AMBER+STRICT,SIL2,modbus-tcp;fl-net,14,4
ICS-0137_codesys_codesys-control-runtime-for-plcnext-sl_SBOM.json,ICS-0137,urn:uuid:2f8d20af-f614-5923-811f-4df9eed1fa47,CODESYS GmbH,CODESYS Control Runtime for PLCnext SL,2.22.3,plc-runtime,application,1,linux,manufacturing-process,dmz-routable,build,GREEN,,modbus-tcp;opc-ua;ethercat;canopen;profinet,18,3
ICS-0138_abb_rtu560-telecontrol-unit-560cmr01_SBOM.json,ICS-0138,urn:uuid:e90b57f6-8df5-5659-b614-d5a02acb4d16,ABB Ltd,RTU560 Telecontrol Unit 560CMR01,4.21.34,rtu,firmware,1,linux,oil-and-gas-midstream,remote-accessible,decommission,RED,,iec-60870-5-104;dnp3;iec-61850-mms;modbus-tcp,21,8
ICS-0139_schneider_scadapack-rtu-535e_SBOM.json,ICS-0139,urn:uuid:5aaf1bbf-8d89-5362-b200-b1a204401822,Schneider Electric,SCADAPack RTU 535E,8.3.21,rtu,firmware,1,vxworks,food-and-beverage,remote-accessible,build,CLEAR,,dnp3;modbus-tcp;iec-60870-5-104,21,5
ICS-0140_ge_d20-mx-substation-controller-d20eme_SBOM.json,ICS-0140,urn:uuid:319c4eea-ef71-5a37-9c9a-dc29c18b2fbd,GE Vernova,D20 MX Substation Controller D20EME,2.13.1,rtu,firmware,1,linux,oil-and-gas-upstream,remote-accessible,operations,CLEAR,,dnp3;iec-61850-mms;modbus-tcp,16,3
ICS-0141_siemens_sicam-a8000-rtu-cp-8031_SBOM.json,ICS-0141,urn:uuid:a7b90781-9509-5b6f-8f0a-76bb2aa1608a,Siemens AG,SICAM A8000 RTU CP-8031,1.22.28,rtu,firmware,1,linux,wastewater,isolated-cell,operations,CLEAR,,iec-60870-5-104;iec-61850-mms;dnp3;modbus-tcp,17,7
ICS-0142_hitachi-energy_rtu500-series-rtu520_SBOM.json,ICS-0142,urn:uuid:a69266dd-c3eb-5555-a0f2-a8024c99769c,Hitachi Energy,RTU500 Series RTU520,1.12.11,rtu,firmware,1,proprietary-rtos,chemical,isolated-cell,design,AMBER+STRICT,,iec-60870-5-104;iec-61850-mms;dnp3,15,3
ICS-0143_moxa_iopac-programmable-controller-8500-c-t_SBOM.json,ICS-0143,urn:uuid:46629027-e173-57e0-8260-d5d3a0cc5687,Moxa Inc.,ioPAC Programmable Controller 8500-C-T,3.1.3,rtu,firmware,1,linux,pharmaceutical,dmz-routable,post-build,AMBER,,modbus-tcp;dnp3;mqtt,20,5
ICS-0144_red-lion_data-station-plus-rtu-dspzr000_SBOM.json,ICS-0144,urn:uuid:42c8d539-adca-5c1f-bf82-9360d4312960,Red Lion Controls,Data Station Plus RTU DSPZR000,5.3.0,rtu,firmware,1,linux,pharmaceutical,dmz-routable,decommission,GREEN,,modbus-tcp;dnp3;ethernet-ip;mqtt,19,7
ICS-0145_sel_sel-451-protection-system-451-1_SBOM.json,ICS-0145,urn:uuid:d22fe94b-e244-5dff-8e0d-6c001387aa8f,Schweitzer Engineering Laboratories,SEL-451 Protection System 451-1,6.15.26,ied,firmware,1,proprietary-rtos,wastewater,isolated-cell,decommission,CLEAR,,iec-61850-mms;iec-61850-goose;dnp3;modbus-tcp,16,5
ICS-0146_sel_sel-3530-rtac-3530-4_SBOM.json,ICS-0146,urn:uuid:a3639f22-ce84-5906-ab8a-d40710748754,Schweitzer Engineering Laboratories,SEL-3530 RTAC 3530-4,8.24.33,ied,firmware,1,linux,power-distribution,dmz-routable,build,AMBER,,dnp3;iec-61850-mms;modbus-tcp;iec-60870-5-104,16,5
ICS-0147_hitachi-energy_ref615-feeder-protection-relay-ref620_SBOM.json,ICS-0147,urn:uuid:892bba74-9c09-59a6-96bd-e7fcd707f947,Hitachi Energy,REF615 Feeder Protection Relay REF620,7.24.24,ied,firmware,1,proprietary-rtos,power-distribution,isolated-cell,operations,AMBER,,iec-61850-mms;iec-61850-goose;modbus-tcp;dnp3,17,6
ICS-0148_siemens_siprotec-5-protection-relay-7sl86_SBOM.json,ICS-0148,urn:uuid:7f1e43de-de3c-53ea-a3af-052cea2045d3,Siemens AG,SIPROTEC 5 Protection Relay 7SL86,4.5.28,ied,firmware,1,proprietary-rtos,power-generation,control-network,design,GREEN,,iec-61850-mms;iec-61850-goose;dnp3;iec-60870-5-103,14,3
ICS-0149_ge_multilin-ur-relay-c60_SBOM.json,ICS-0149,urn:uuid:9b1f8c37-8ce1-5ef9-a8ae-7cd1552e5722,GE Vernova,Multilin UR Relay C60,9.24.15,ied,firmware,1,proprietary-rtos,semiconductor-fab,remote-accessible,decommission,GREEN,,iec-61850-mms;iec-61850-goose;dnp3;modbus-tcp,18,6
ICS-0150_schneider_easergy-p3-protection-relay-p3l30_SBOM.json,ICS-0150,urn:uuid:d001013d-e32b-533e-afad-5322c1394f08,Schneider Electric,Easergy P3 Protection Relay P3L30,7.12.16,ied,firmware,1,proprietary-rtos,transportation-rail,isolated-cell,operations,CLEAR,,iec-61850-mms;modbus-tcp;dnp3,16,5
ICS-0151_nari_pcs-9611-feeder-protection-pcs-9705_SBOM.json,ICS-0151,urn:uuid:38a527db-2996-5305-8cf3-a147a3c8dd04,NARI Technology,PCS-9611 Feeder Protection PCS-9705,8.18.22,ied,firmware,1,proprietary-rtos,transportation-metro,control-network,build,GREEN,,iec-61850-mms;iec-61850-goose;modbus-tcp,14,3
ICS-0152_hd-hyundai_higen-protection-relay-hgr-200_SBOM.json,ICS-0152,urn:uuid:aa030f1f-70e8-5eec-985f-aebe66bc700d,HD Hyundai Electric,HiGEN Protection Relay HGR-200,1.2.39,ied,firmware,1,proprietary-rtos,automotive,remote-accessible,design,CLEAR,,iec-61850-mms;modbus-tcp;dnp3,13,4
ICS-0153_siemens_simatic-hmi-comfort-panel-tp1500_SBOM.json,ICS-0153,urn:uuid:920b4796-b71a-5ac0-9cc4-830069e8bd1d,Siemens AG,SIMATIC HMI Comfort Panel TP1500,6.2.6,hmi,firmware,2,windows,transportation-metro,dmz-routable,operations,CLEAR,,profinet;opc-ua;s7comm-plus,15,5
ICS-0154_rockwell_panelview-plus-terminal-7-performance-1500_SBOM.json,ICS-0154,urn:uuid:f11a4863-ae29-5856-bf76-42b2a78efd40,Rockwell Automation,PanelView Plus Terminal 7 Performance 1500,4.23.14,hmi,firmware,2,windows,port-and-logistics,dmz-routable,design,GREEN,,ethernet-ip;cip,15,6
ICS-0155_schneider_magelis-gtu-hmi-hmidt551_SBOM.json,ICS-0155,urn:uuid:58d97b45-f0a8-5b0d-afd8-40dbee3925a1,Schneider Electric,Magelis GTU HMI HMIDT551,9.9.23,hmi,firmware,2,linux,power-transmission,remote-accessible,decommission,CLEAR,,modbus-tcp;ethernet-ip;opc-ua,15,5
ICS-0156_mitsubishi_got2000-graphic-terminal-gt2510-vtba_SBOM.json,ICS-0156,urn:uuid:c9595727-7af2-5e5a-9086-04012b64f16d,Mitsubishi Electric,GOT2000 Graphic Terminal GT2510-VTBA,4.3.24,hmi,firmware,2,proprietary-rtos,manufacturing-process,dmz-routable,post-build,CLEAR,,cc-link-ie;melsoft;modbus-tcp,19,8
